id_pdc_itinerance,etat_pdc,occupation_pdc,horodatage,etat_prise_type_2,etat_prise_type_combo_ccs,etat_prise_type_chademo,etat_prise_type_ef
FRBPEE3EA0200101,en_service,libre,2025-06-06T11:37:24Z,,,,
FRBPEE3EA0200103,en_service,libre,2025-06-06T11:37:24Z,,,,
FRBPEE3EA0200307,en_service,libre,2025-06-06T11:37:24Z,,,,
FRBPEE3EA0200102,en_service,libre,2025-06-06T14:48:26Z,,,,
FRBPEE3EA0200511,en_service,libre,2025-06-06T11:37:24Z,,,,
FRBPEE3EA0200510,en_service,libre,2025-06-06T11:37:24Z,,,,
FRBPEE3EA0030306,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030510,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030714,en_service,occupe,2025-06-06T16:10:04Z,,,,
FRBPEE3EA0030407,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030918,en_service,libre,2025-06-06T12:31:04Z,,,,
FRBPEE3EA0032041,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030305,en_service,occupe,2025-06-06T16:33:33Z,,,,
FRBPEE3EA0030816,en_service,libre,2025-06-06T12:56:33Z,,,,
FRBPEE3EA0031836,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030715,en_service,libre,2025-06-06T14:01:48Z,,,,
FRBPEE3EA0030613,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0031633,en_service,libre,2025-06-06T14:18:43Z,,,,
FRBPEE3EA0031632,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030919,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0032040,en_service,libre,2025-06-06T16:29:10Z,,,,
FRBPEE3EA0030817,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0030408,en_service,libre,2025-06-06T11:38:09Z,,,,
FRBPEE3EA0031734,en_service,libre,2025-06-06T11:38:10Z,,,,
FRBPEE3EA0031837,en_service,libre,2025-06-06T11:38:10Z,,,,
FRBPEE3EA0030509,en_service,libre,2025-06-06T11:38:10Z,,,,
FRBPEE3EA0030612,en_service,libre,2025-06-06T11:38:10Z,,,,
FRBPEE3EA0030611,en_service,libre,2025-06-06T11:38:10Z,,,,
FRBPEE3EA0031939,en_service,libre,2025-06-06T14:22:07Z,,,,
FRBPEE3EA0031938,en_service,libre,2025-06-06T11:38:10Z,,,,
FRBPEE3EA0031735,en_service,libre,2025-06-06T11:38:10Z,,,,
FRS37E254858,en_service,libre,2025-06-06T15:51:11Z,,,,
FRS37E254877,en_service,libre,2025-06-06T14:57:57Z,,,,
FRS37E222200,en_service,libre,2025-06-06T12:23:20Z,,,,
FRS37E222201,en_service,libre,2025-06-06T00:12:57Z,,,,
FRS37E254894,en_service,occupe,2025-06-06T14:47:46Z,,,,
FRS37E254898,en_service,occupe,2025-06-06T16:29:10Z,,,,
FRS37E254851,hors_service,inconnu,2025-06-05T19:01:39Z,,,,
FRS37E254853,hors_service,inconnu,2025-06-05T19:01:39Z,,,,
FRS37E221925,en_service,libre,2025-06-05T19:01:39Z,,,,
FRS37E221928,en_service,libre,2025-06-05T19:01:39Z,,,,
FRS37E221447,en_service,libre,2025-06-06T14:33:12Z,,,,
FRS37E221446,en_service,libre,2025-06-06T14:27:33Z,,,,
FRS37E221515,en_service,libre,2025-06-05T19:01:19Z,,,,
FRS37E221514,en_service,libre,2025-06-05T19:01:19Z,,,,
FRS37E219933,en_service,libre,2025-06-06T11:40:29Z,,,,
FRS37E219934,en_service,libre,2025-06-06T14:48:44Z,,,,
FRS37E215725,en_service,libre,2025-06-06T08:04:07Z,,,,
FRS37E215726,en_service,libre,2025-06-06T11:34:14Z,,,,
FRS37E219947,en_service,libre,2025-06-05T19:01:19Z,,,,
FRS37E219941,en_service,libre,2025-06-05T19:01:19Z,,,,
FRS37E215837,en_service,libre,2025-06-05T19:01:20Z,,,,
FRS37E215838,en_service,libre,2025-06-05T19:01:20Z,,,,
FRS37E215632,en_service,libre,2025-06-06T00:10:38Z,,,,
FRS37E215634,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E220476,en_service,occupe,2025-06-06T16:07:38Z,,,,
FRS37E220458,en_service,libre,2025-06-05T19:01:20Z,,,,
FRS37E220259,en_service,occupe,2025-06-06T03:16:40Z,,,,
FRS37E221165,en_service,libre,2025-06-06T11:16:47Z,,,,
FRS37E263129,en_service,libre,2025-06-05T19:01:48Z,,,,
FRS37E219916,en_service,libre,2025-06-06T15:38:18Z,,,,
FRS37E219909,en_service,libre,2025-06-06T15:44:47Z,,,,
FRS37E221267,en_service,libre,2025-06-05T19:01:20Z,,,,
FRS37E221264,en_service,libre,2025-06-06T14:32:07Z,,,,
FRS37E221227,en_service,libre,2025-06-06T05:41:37Z,,,,
FRS37E221231,en_service,libre,2025-06-06T05:41:37Z,,,,
FRS37E219954,en_service,libre,2025-06-06T04:54:07Z,,,,
FRS37E219953,en_service,libre,2025-06-06T04:54:07Z,,,,
FRS37E215835,en_service,libre,2025-06-06T00:10:38Z,,,,
FRS37E215836,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E221424,en_service,libre,2025-06-06T13:00:23Z,,,,
FRS37E221426,en_service,libre,2025-06-06T13:00:23Z,,,,
FRS37E220296,en_service,libre,2025-06-06T00:10:37Z,,,,
FRS37E220294,en_service,libre,2025-06-06T00:10:37Z,,,,
FRS37E263237,en_service,libre,2025-06-06T15:10:30Z,,,,
FRS37E221212,hors_service,inconnu,2025-06-06T06:19:44Z,,,,
FRS37E221214,hors_service,inconnu,2025-06-06T06:19:05Z,,,,
FRS37E214031,en_service,libre,2025-06-06T16:10:14Z,,,,
FRS37E214032,en_service,libre,2025-06-05T19:01:42Z,,,,
FRS37E219968,hors_service,inconnu,2025-06-05T19:01:22Z,,,,
FRS37E219969,hors_service,inconnu,2025-06-05T19:01:22Z,,,,
FRS37E214044,en_service,libre,2025-06-06T00:10:43Z,,,,
FRS37E214045,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E214046,en_service,libre,2025-06-05T19:01:22Z,,,,
FRS37E215820,en_service,libre,2025-06-06T13:38:20Z,,,,
FRS37E215821,en_service,libre,2025-06-06T13:45:08Z,,,,
FRS37E220477,en_service,libre,2025-06-05T19:01:23Z,,,,
FRS37E220486,en_service,libre,2025-06-06T15:58:55Z,,,,
FRS37E166911,en_service,libre,2025-06-06T14:23:50Z,,,,
FRS37E166912,en_service,libre,2025-06-06T16:23:17Z,,,,
FRS37E214077,hors_service,inconnu,2025-06-06T16:40:06Z,,,,
FRS37E214078,hors_service,inconnu,2025-06-06T16:40:06Z,,,,
FRS37E263227,en_service,libre,2025-06-05T19:01:23Z,,,,
FRS37E219863,en_service,libre,2025-06-06T06:27:58Z,,,,
FRS37E219864,en_service,libre,2025-06-05T19:01:23Z,,,,
FRS37E214049,en_service,libre,2025-06-06T06:12:18Z,,,,
FRS37E214050,en_service,libre,2025-06-05T19:01:23Z,,,,
FRS37E219761,en_service,libre,2025-06-06T02:56:11Z,,,,
FRS37E219762,en_service,libre,2025-06-06T02:55:46Z,,,,
FRS37E220273,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E220272,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E219959,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E219958,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E215626,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E215627,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E220178,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E220180,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E221273,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E221276,en_service,libre,2025-06-06T13:54:37Z,,,,
FRS37E220265,en_service,libre,2025-06-05T19:01:49Z,,,,
FRS37E220266,en_service,libre,2025-06-05T19:01:49Z,,,,
FRS37E219832,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E219834,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E219811,en_service,libre,2025-06-05T19:01:24Z,,,,
FRS37E219816,en_service,occupe,2025-06-06T16:56:45Z,,,,
FRS37E215779,en_service,libre,2025-06-05T19:01:25Z,,,,
FRS37E215780,en_service,libre,2025-06-05T19:01:25Z,,,,
FRS37E220249,en_service,occupe,2025-06-06T06:47:16Z,,,,
FRS37E220478,en_service,occupe,2025-06-06T16:20:02Z,,,,
FRS37E214038,en_service,libre,2025-06-05T19:01:25Z,,,,
FRS37E214139,en_service,occupe,2025-06-06T15:58:16Z,,,,
FRS37E219835,en_service,libre,2025-06-05T19:48:12Z,,,,
FRS37E219836,en_service,libre,2025-06-06T11:10:09Z,,,,
FRS37E219939,en_service,libre,2025-06-05T19:01:25Z,,,,
FRS37E219940,en_service,libre,2025-06-06T13:51:23Z,,,,
FRS37E220428,hors_service,inconnu,2025-06-05T19:01:25Z,,,,
FRS37E220430,hors_service,inconnu,2025-06-05T19:01:25Z,,,,
FRS37E219956,en_service,libre,2025-06-06T13:20:02Z,,,,
FRS37E219955,en_service,libre,2025-06-05T19:01:37Z,,,,
FRS37E214053,en_service,libre,2025-06-05T19:01:26Z,,,,
FRS37E214054,en_service,libre,2025-06-05T19:01:26Z,,,,
FRS37E261383,en_service,libre,2025-06-05T19:01:26Z,,,,
FRS37E221502,en_service,occupe,2025-06-06T15:19:01Z,,,,
FRS37E221506,en_service,libre,2025-06-05T19:01:26Z,,,,
FRS37E220433,en_service,libre,2025-06-05T19:01:26Z,,,,
FRS37E220436,en_service,libre,2025-06-05T19:01:26Z,,,,
FRS37E220438,en_service,libre,2025-06-06T15:12:50Z,,,,
FRS37E220439,en_service,occupe,2025-06-06T14:41:43Z,,,,
FRS37E214033,en_service,libre,2025-06-06T01:10:36Z,,,,
FRS37E214034,en_service,libre,2025-06-06T02:10:18Z,,,,
FRS37E219855,en_service,libre,2025-06-06T01:01:47Z,,,,
FRS37E221523,en_service,libre,2025-06-06T15:30:49Z,,,,
FRS37E214027,en_service,libre,2025-06-05T19:01:27Z,,,,
FRS37E214028,en_service,occupe,2025-06-06T16:54:10Z,,,,
FRS37E221250,en_service,libre,2025-06-06T13:42:12Z,,,,
FRS37E221252,en_service,libre,2025-06-06T13:45:14Z,,,,
FRS37E221286,en_service,libre,2025-06-05T21:07:09Z,,,,
FRS37E221298,en_service,occupe,2025-06-06T16:24:47Z,,,,
FRS37E263176,en_service,libre,2025-06-05T19:01:27Z,,,,
FRS37E221325,en_service,libre,2025-06-06T13:52:28Z,,,,
FRS37E221329,en_service,libre,2025-06-06T13:52:25Z,,,,
FRS37E221244,en_service,libre,2025-06-06T06:05:23Z,,,,
FRS37E221242,en_service,libre,2025-06-06T06:05:23Z,,,,
FRS37E221221,en_service,libre,2025-06-06T14:05:10Z,,,,
FRS37E221225,en_service,libre,2025-06-06T14:00:10Z,,,,
FRS37E214065,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E214066,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E1384,inconnu,inconnu,2025-04-01T20:04:19Z,,,,
FRS37E1383,inconnu,inconnu,2025-04-01T20:04:19Z,,,,
FRS37E221301,en_service,occupe,2025-06-06T15:17:05Z,,,,
FRS37E221304,en_service,libre,2025-06-06T15:33:18Z,,,,
FRS37E219970,en_service,libre,2025-06-06T15:35:13Z,,,,
FRS37E219971,en_service,libre,2025-06-06T07:55:32Z,,,,
FRS37E220269,en_service,libre,2025-06-06T09:44:56Z,,,,
FRS37E220267,en_service,libre,2025-06-06T00:10:38Z,,,,
FRS37E220285,en_service,libre,2025-06-06T03:10:06Z,,,,
FRS37E220281,en_service,libre,2025-06-06T00:10:37Z,,,,
FRS37E215777,en_service,libre,2025-06-05T19:01:29Z,,,,
FRS37E215778,en_service,libre,2025-06-05T19:01:29Z,,,,
FRS37E263219,en_service,libre,2025-06-05T19:01:28Z,,,,
FRS37E219888,en_service,libre,2025-06-05T19:01:28Z,,,,
FRS37E219894,en_service,libre,2025-06-06T01:44:43Z,,,,
FRS37E221422,en_service,libre,2025-06-05T19:01:45Z,,,,
FRS37E221423,en_service,libre,2025-06-06T14:58:39Z,,,,
FRS37E221509,en_service,libre,2025-06-05T22:31:16Z,,,,
FRS37E221513,en_service,libre,2025-06-05T22:31:16Z,,,,
FRS37E221249,en_service,libre,2025-06-06T13:15:56Z,,,,
FRS37E221248,en_service,occupe,2025-06-06T16:11:22Z,,,,
FRS37E221456,en_service,libre,2025-06-05T19:01:28Z,,,,
FRS37E221454,en_service,libre,2025-06-05T19:01:28Z,,,,
FRS37E219818,en_service,libre,2025-06-05T19:01:28Z,,,,
FRS37E219826,en_service,libre,2025-06-05T19:01:28Z,,,,
FRS37E215616,en_service,libre,2025-06-06T13:24:44Z,,,,
FRS37E215615,en_service,libre,2025-06-06T13:24:43Z,,,,
FRS37E214061,en_service,libre,2025-06-05T19:01:29Z,,,,
FRS37E214062,en_service,libre,2025-06-06T12:09:34Z,,,,
FRS37E220240,en_service,occupe,2025-06-06T03:17:03Z,,,,
FRS37E220242,en_service,libre,2025-06-06T13:52:24Z,,,,
FRS37E219839,en_service,libre,2025-06-06T01:10:38Z,,,,
FRS37E220276,en_service,libre,2025-06-06T04:10:08Z,,,,
FRS37E220274,en_service,libre,2025-06-06T04:10:08Z,,,,
FRS37E219769,en_service,libre,2025-06-06T11:11:19Z,,,,
FRS37E219770,en_service,libre,2025-06-06T11:11:19Z,,,,
FRS37E219771,en_service,libre,2025-06-05T19:01:29Z,,,,
FRS37E219774,en_service,libre,2025-06-05T19:01:29Z,,,,
FRS37E221470,en_service,libre,2025-06-06T11:10:11Z,,,,
FRS37E221473,en_service,libre,2025-06-06T11:10:10Z,,,,
FRS37E221218,en_service,libre,2025-06-06T02:44:35Z,,,,
FRS37E221220,en_service,libre,2025-06-05T19:01:45Z,,,,
FRS37E219951,en_service,libre,2025-06-05T19:01:40Z,,,,
FRS37E219950,en_service,libre,2025-06-05T19:01:40Z,,,,
FRS37E220250,en_service,libre,2025-06-05T19:01:48Z,,,,
FRS37E221525,en_service,libre,2025-06-05T19:01:48Z,,,,
FRS37E220187,en_service,libre,2025-06-06T14:13:15Z,,,,
FRS37E220183,en_service,libre,2025-06-06T13:10:39Z,,,,
FRS37E219917,en_service,libre,2025-06-06T10:25:34Z,,,,
FRS37E219918,en_service,libre,2025-06-06T07:55:09Z,,,,
FRS37E221499,en_service,libre,2025-06-06T00:00:16Z,,,,
FRS37E221501,en_service,libre,2025-06-05T19:01:39Z,,,,
FRS37E221931,en_service,libre,2025-06-05T19:01:40Z,,,,
FRS37E221929,en_service,libre,2025-06-06T01:10:39Z,,,,
FRS37E214029,en_service,libre,2025-06-06T16:38:04Z,,,,
FRS37E214030,en_service,libre,2025-06-05T19:01:40Z,,,,
FRS37E221439,en_service,libre,2025-06-06T10:10:39Z,,,,
FRS37E221936,en_service,libre,2025-06-05T19:01:30Z,,,,
FRS37E215781,en_service,libre,2025-06-06T02:10:38Z,,,,
FRS37E215782,en_service,libre,2025-06-06T02:10:37Z,,,,
FRS37E221421,en_service,libre,2025-06-05T19:01:30Z,,,,
FRS37E221420,en_service,libre,2025-06-06T05:16:09Z,,,,
FRS37E214071,en_service,libre,2025-06-06T06:23:47Z,,,,
FRS37E214072,en_service,libre,2025-06-05T19:01:30Z,,,,
FRS37E214067,en_service,libre,2025-06-05T19:01:30Z,,,,
FRS37E214068,en_service,libre,2025-06-05T19:01:30Z,,,,
FRS37E221486,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E221480,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E220238,en_service,libre,2025-06-06T00:10:37Z,,,,
FRS37E220239,en_service,libre,2025-06-06T00:10:37Z,,,,
FRS37E221202,en_service,occupe,2025-06-06T15:53:36Z,,,,
FRS37E221209,en_service,libre,2025-06-06T12:10:10Z,,,,
FRS37E221312,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E221314,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E215552,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E215553,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E263226,en_service,libre,2025-06-05T19:01:48Z,,,,
FRS37E219793,en_service,libre,2025-06-06T03:25:22Z,,,,
FRS37E219796,en_service,libre,2025-06-05T19:01:31Z,,,,
FRS37E221479,en_service,libre,2025-06-06T00:09:24Z,,,,
FRS37E221477,en_service,libre,2025-06-06T00:09:24Z,,,,
FRS37E220279,en_service,libre,2025-06-05T22:01:53Z,,,,
FRS37E220280,en_service,libre,2025-06-06T09:06:12Z,,,,
FRS37E214035,en_service,occupe,2025-06-06T14:51:27Z,,,,
FRS37E214036,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E220244,en_service,libre,2025-06-06T00:04:50Z,,,,
FRS37E220243,en_service,occupe,2025-06-06T12:46:29Z,,,,
FRS37E219900,en_service,libre,2025-06-06T08:39:30Z,,,,
FRS37E219901,en_service,libre,2025-06-05T19:01:42Z,,,,
FRS37E221518,en_service,libre,2025-06-05T19:01:32Z,,,,
FRS37E221516,en_service,libre,2025-06-06T16:36:49Z,,,,
FRS37E219853,en_service,libre,2025-06-05T19:01:32Z,,,,
FRS37E219854,en_service,libre,2025-06-05T19:01:32Z,,,,
FRS37E220271,en_service,libre,2025-06-06T00:10:38Z,,,,
FRS37E220270,en_service,libre,2025-06-06T00:10:39Z,,,,
FRS37E219713,en_service,libre,2025-06-05T19:01:32Z,,,,
FRS37E219716,en_service,libre,2025-06-05T19:01:32Z,,,,
FRS37E215809,en_service,libre,2025-06-06T15:19:25Z,,,,
FRS37E215810,en_service,libre,2025-06-06T15:19:25Z,,,,
FRS37E219852,en_service,libre,2025-06-05T19:01:33Z,,,,
FRS37E219851,en_service,libre,2025-06-05T19:01:33Z,,,,
FRS37E2687,inconnu,inconnu,2025-04-01T20:04:21Z,,,,
FRS37E2686,inconnu,inconnu,2025-04-01T20:04:21Z,,,,
FRS37E219919,en_service,libre,2025-06-06T15:54:10Z,,,,
FRS37E219926,en_service,libre,2025-06-06T14:08:14Z,,,,
FRS37E215551,en_service,occupe,2025-06-06T15:40:55Z,,,,
FRS37E215550,en_service,libre,2025-06-05T19:01:33Z,,,,
FRS37E221413,en_service,libre,2025-06-05T19:01:33Z,,,,
FRS37E221415,en_service,occupe,2025-06-06T16:30:19Z,,,,
FRS37E263236,en_service,libre,2025-06-05T19:01:33Z,,,,
FRS37E219809,en_service,libre,2025-06-05T19:01:33Z,,,,
FRS37E219810,en_service,libre,2025-06-05T19:03:20Z,,,,
FRS41E2924,en_service,libre,2025-06-05T21:00:30Z,,,,
FRS41E2925,en_service,libre,2025-06-05T21:00:30Z,,,,
FRS41E2926,en_service,libre,2025-06-06T07:20:57Z,,,,
FRS41E2927,en_service,libre,2025-06-06T11:21:48Z,,,,
FRS41E2929,en_service,libre,2025-06-05T21:00:34Z,,,,
FRS41E2928,en_service,libre,2025-06-05T21:00:34Z,,,,
FRS41E2932,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS41E2933,en_service,libre,2025-06-06T10:32:47Z,,,,
FRS41E2936,en_service,libre,2025-06-05T21:00:34Z,,,,
FRS41E2935,en_service,libre,2025-06-05T21:00:34Z,,,,
FRS41E2937,en_service,libre,2025-06-05T21:00:31Z,,,,
FRS41E2938,en_service,occupe,2025-06-06T15:54:37Z,,,,
FRS41E2945,en_service,libre,2025-06-05T21:00:33Z,,,,
FRS41E2946,en_service,libre,2025-06-05T21:00:33Z,,,,
FRS37E220251,en_service,libre,2025-06-06T07:50:19Z,,,,
FRS37E220260,en_service,libre,2025-06-05T19:01:42Z,,,,
FRS41E2958,en_service,libre,2025-06-05T21:00:30Z,,,,
FRS41E2959,en_service,libre,2025-06-05T21:00:30Z,,,,
FRS37E221489,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E222174,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E214075,en_service,libre,2025-06-06T12:14:17Z,,,,
FRS37E214076,en_service,libre,2025-06-05T19:01:34Z,,,,
FRS37E219859,en_service,libre,2025-06-06T01:01:53Z,,,,
FRS37E219860,en_service,libre,2025-06-06T01:01:53Z,,,,
FRS37E219671,en_service,libre,2025-06-05T23:24:28Z,,,,
FRS37E219675,en_service,libre,2025-06-06T03:10:07Z,,,,
FRS37E263239,en_service,libre,2025-06-05T19:01:34Z,,,,
FRS37E219896,en_service,libre,2025-06-05T19:01:34Z,,,,
FRS37E219895,en_service,occupe,2025-06-06T16:34:32Z,,,,
FRS37E220171,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E220169,en_service,libre,2025-06-06T00:10:37Z,,,,
FRS37E219857,en_service,libre,2025-06-06T06:49:06Z,,,,
FRS37E219858,en_service,libre,2025-06-06T06:56:45Z,,,,
FRS37E219805,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS37E219806,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS37E215619,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS37E215620,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS37E215556,hors_service,inconnu,2025-06-05T19:01:34Z,,,,
FRS37E215614,hors_service,inconnu,2025-06-05T19:01:35Z,,,,
FRS37E220293,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS37E220292,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS41E3717,en_service,libre,2025-06-05T21:00:39Z,,,,
FRS41E3718,en_service,libre,2025-06-05T21:00:39Z,,,,
FRS41E3780,en_service,libre,2025-06-05T21:00:35Z,,,,
FRS41E3781,en_service,libre,2025-06-05T21:00:35Z,,,,
FRS41E4043,en_service,libre,2025-06-06T15:12:01Z,,,,
FRS41E4044,en_service,libre,2025-06-06T12:19:25Z,,,,
FRS41E4037,hors_service,inconnu,2025-06-05T21:00:41Z,,,,
FRS41E4038,hors_service,inconnu,2025-06-05T21:00:41Z,,,,
FRS41E4053,en_service,libre,2025-06-06T00:47:05Z,,,,
FRS41E4054,en_service,libre,2025-06-06T00:47:05Z,,,,
FRS41E4071,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS41E4072,en_service,libre,2025-06-06T10:00:59Z,,,,
FRS41E4091,en_service,occupe,2025-06-06T16:34:56Z,,,,
FRS41E4092,en_service,libre,2025-06-06T16:31:18Z,,,,
FRS37E4169,hors_service,inconnu,2025-06-05T19:01:41Z,,,,
FRS37E4166,hors_service,inconnu,2025-06-05T19:01:41Z,,,,
FRS37E4167,hors_service,inconnu,2025-06-05T19:01:41Z,,,,
FRS37E4168,hors_service,inconnu,2025-06-05T19:01:42Z,,,,
FRS41E254771,en_service,libre,2025-06-05T21:00:43Z,,,,
FRS41E254772,en_service,libre,2025-06-06T11:09:57Z,,,,
FRS41E4231,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS41E4232,en_service,libre,2025-06-06T12:26:41Z,,,,
FRS41E4302,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS41E4301,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS37E4312,hors_service,inconnu,2025-06-05T19:01:35Z,,,,
FRS37E4313,hors_service,inconnu,2025-06-05T19:01:35Z,,,,
FRS37E4314,hors_service,inconnu,2025-06-05T19:01:35Z,,,,
FRS37E4315,hors_service,inconnu,2025-06-05T19:01:35Z,,,,
FRS41E4326,en_service,libre,2025-06-05T21:00:30Z,,,,
FRS41E4327,en_service,libre,2025-06-05T21:00:30Z,,,,
FRS41E4328,en_service,libre,2025-06-05T21:00:32Z,,,,
FRS41E4329,en_service,libre,2025-06-05T21:00:32Z,,,,
FRS37E215822,en_service,libre,2025-06-06T11:30:45Z,,,,
FRS37E215834,en_service,libre,2025-06-06T11:30:45Z,,,,
FRS37E220234,en_service,libre,2025-06-05T19:01:35Z,,,,
FRS37E220235,en_service,libre,2025-06-06T00:10:41Z,,,,
FRS37E214073,en_service,libre,2025-06-05T19:01:36Z,,,,
FRS37E214074,en_service,libre,2025-06-05T19:01:36Z,,,,
FRS37E4345,inconnu,inconnu,2025-04-01T20:04:23Z,,,,
FRS37E4346,inconnu,inconnu,2025-04-01T20:04:23Z,,,,
FRS41E233191,hors_service,inconnu,2025-06-05T21:00:31Z,,,,
FRS41E233190,hors_service,inconnu,2025-06-05T21:00:31Z,,,,
FRS41E4353,en_service,libre,2025-06-06T12:08:32Z,,,,
FRS41E4354,en_service,libre,2025-06-06T10:57:50Z,,,,
FRS41E139113,en_service,libre,2025-06-06T16:49:37Z,,,,
FRS41E139114,en_service,libre,2025-06-05T21:00:39Z,,,,
FRS41E4373,en_service,libre,2025-06-05T21:00:41Z,,,,
FRS41E4374,en_service,libre,2025-06-06T16:09:24Z,,,,
FRS41E4383,en_service,libre,2025-06-06T14:17:25Z,,,,
FRS41E4384,en_service,libre,2025-06-06T13:21:25Z,,,,
FRS41E4388,en_service,libre,2025-06-05T21:00:41Z,,,,
FRS41E4387,en_service,libre,2025-06-06T07:16:17Z,,,,
FRS41E4431,en_service,libre,2025-06-06T15:15:00Z,,,,
FRS41E4430,en_service,libre,2025-06-06T16:26:18Z,,,,
FRS41E4433,en_service,libre,2025-06-05T21:00:43Z,,,,
FRS41E4432,en_service,occupe,2025-06-06T15:20:04Z,,,,
FRS41E4436,en_service,libre,2025-06-06T14:49:10Z,,,,
FRS41E4437,en_service,libre,2025-06-05T21:00:40Z,,,,
FRS41E261009,en_service,libre,2025-06-06T16:56:57Z,,,,
FRS41E261010,en_service,libre,2025-06-05T21:00:38Z,,,,
FRS41E4486,inconnu,inconnu,2025-04-01T20:04:23Z,,,,
FRS41E4485,inconnu,inconnu,2025-04-01T20:04:23Z,,,,
FRS41E4489,en_service,libre,2025-06-06T08:53:28Z,,,,
FRS41E4490,en_service,libre,2025-06-05T21:00:40Z,,,,
FRS41E4493,en_service,libre,2025-06-06T10:56:09Z,,,,
FRS41E4494,en_service,libre,2025-06-06T12:45:59Z,,,,
FRS41E4501,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS41E4502,en_service,libre,2025-06-05T21:00:37Z,,,,
FRS37E4503,inconnu,inconnu,2025-04-01T20:04:23Z,,,,
FRS37E4505,inconnu,inconnu,2025-04-01T20:04:23Z,,,,
FRS37E219903,en_service,libre,2025-06-05T19:01:36Z,,,,
FRS37E219907,en_service,libre,2025-06-05T19:01:36Z,,,,
FRS37E263311,en_service,libre,2025-06-05T19:01:36Z,,,,
FRS41E4511,en_service,libre,2025-06-05T21:00:32Z,,,,
FRS41E4510,en_service,libre,2025-06-05T21:00:33Z,,,,
FRS41E88229,en_service,libre,2025-06-05T21:00:38Z,,,,
FRS41E88230,en_service,libre,2025-06-06T11:30:08Z,,,,
FRS41E4539,hors_service,inconnu,2025-06-05T21:00:37Z,,,,
FRS41E4540,hors_service,inconnu,2025-06-05T21:00:37Z,,,,
FRS41E267577,en_service,libre,2025-06-05T21:00:36Z,,,,
FRS41E267578,en_service,libre,2025-06-05T21:00:36Z,,,,
FRS41E4547,en_service,libre,2025-06-06T10:16:12Z,,,,
FRS41E4548,en_service,occupe,2025-06-06T16:38:25Z,,,,
FRS41E4549,en_service,libre,2025-06-05T21:00:38Z,,,,
FRS41E4550,en_service,libre,2025-06-05T21:00:38Z,,,,
FRS41E4571,en_service,libre,2025-06-05T21:00:38Z,,,,
FRS41E4572,en_service,libre,2025-06-05T21:00:38Z,,,,
FRS41E4582,en_service,libre,2025-06-05T21:00:33Z,,,,
FRS41E4583,en_service,libre,2025-06-05T21:00:33Z,,,,
FRS41E4586,en_service,libre,2025-06-05T21:00:34Z,,,,
